ID,STATE_NAME,COUNTY,CITY,LATITUDE,LONGITUDE
1841,California,"El Dorado",Camino,38.744938,-120.671979
1919,California,"El Dorado",Coloma,38.8,-120.889167
1926,California,"El Dorado",Cool,38.903633,-120.972963
1976,California,"El Dorado","Diamond Springs",38.66302,-120.836071
2005,California,"El Dorado","Echo Lake",38.810254,-120.070498
2011,California,"El Dorado","El Dorado",38.682778,-120.846667
2012,California,"El Dorado","El Dorado Hills",38.6851,-121.0685
2090,California,"El Dorado","Garden Valley",38.866495,-120.856672
2094,California,"El Dorado",Georgetown,38.919892,-120.793388
2120,California,"El Dorado",Greenwood,38.936234,-120.916589
2124,California,"El Dorado","Grizzly Flats",38.628665,-120.542508
2229,California,"El Dorado",Kyburz,38.780036,-120.25529
2313,California,"El Dorado",Lotus,38.801712,-120.928864
2401,California,"El Dorado","Mount Aukum",38.55,-120.7304
2527,California,"El Dorado","Pilot Hill",38.826312,-121.029765
2540,California,"El Dorado",Placerville,38.719479,-120.804564
2551,California,"El Dorado","Pollock Pines",38.745581,-120.585114
2595,California,"El Dorado",Rescue,38.719353,-120.994526
2708,California,"El Dorado","Shingle Springs",38.665616,-120.975925
2726,California,"El Dorado",Somerset,38.607414,-120.666306
2736,California,"El Dorado","South Lake Tahoe",38.916976,-119.986469
2778,California,"El Dorado",Tahoma,39.064406,-120.135747
2824,California,"El Dorado","Twin Bridges",38.808615,-120.128851
