ID,STATE_NAME,COUNTY,CITY,LATITUDE,LONGITUDE
1836,California,Siskiyou,Callahan,41.383257,-122.764046
1982,California,Siskiyou,Dorris,41.9675,-121.916944
1998,California,Siskiyou,Dunsmuir,41.212439,-122.273397
2036,California,Siskiyou,Etna,41.468303,-122.914189
2069,California,Siskiyou,Forks Of Salmon,41.256978,-123.09781
2074,California,Siskiyou,Fort Jones,41.617027,-122.883207
2093,California,Siskiyou,Gazelle,41.510485,-122.537122
2118,California,Siskiyou,Greenview,41.550833,-122.904444
2121,California,Siskiyou,Grenada,41.612512,-122.525829
2138,California,Siskiyou,Happy Camp,41.801802,-123.388045
2172,California,Siskiyou,Hornbrook,41.907738,-122.526528
2224,California,Siskiyou,Klamath River,41.863699,-122.819693
2321,California,Siskiyou,Macdoel,41.883028,-121.944472
2350,California,Siskiyou,Mccloud,41.252108,-122.13562
2384,California,Siskiyou,Montague,41.724294,-122.463799
2405,California,Siskiyou,Mount Shasta,41.317435,-122.324017
2691,California,Siskiyou,Scott Bar,41.77364,-122.988183
2697,California,Siskiyou,Seiad Valley,41.886589,-123.243762
2727,California,Siskiyou,Somes Bar,41.43304,-123.475928
2816,California,Siskiyou,Tulelake,41.931621,-121.434688
2867,California,Siskiyou,Weed,41.439466,-122.384803
2921,California,Siskiyou,Yreka,41.720558,-122.637604
1942,California,Del Norte,Crescent City,41.785402,-124.178448
2072,California,Del Norte,Fort Dick,41.8382,-124.166
2092,California,Del Norte,Gasquet,41.862768,-123.912467
2223,California,Del Norte,Klamath,41.542075,-124.033907
2720,California,Del Norte,Smith River,41.936218,-124.166115
2926,California,Trinity,Zenia,40.205556,-123.490833
2811,California,Trinity,Trinity Center,41.061548,-122.723919
2633,California,Trinity,Salyer,40.89095,-123.547833
2205,California,Trinity,Junction City,40.768187,-123.062671
2275,California,Trinity,Lewiston,40.745986,-122.842591
1821,California,Trinity,Burnt Ranch,40.772238,-123.461248
2179,California,Trinity,Hyampom,40.6175,-123.451389
1985,California,Trinity,Douglas City,40.634151,-122.923867
2322,California,Trinity,Mad River,40.352352,-123.413994
2145,California,Trinity,Hayfork,40.550431,-123.163416
2866,California,Trinity,Weaverville,40.731701,-122.935303
1772,California,Trinity,Big Bar,40.74796,-123.229006
2519,California,Humboldt,Petrolia,40.300558,-124.251236
2351,California,Humboldt,Mckinleyville,40.875833,-124.083056
2225,California,Humboldt,Kneeland,40.71262,-123.946421
2037,California,Humboldt,Eureka,40.776237,-124.155892
1953,California,Humboldt,Cutten,40.77,-124.141667
1696,California,Humboldt,Alderpoint,40.176389,-123.610556
1785,California,Humboldt,Blocksburg,40.276111,-123.635278
1753,California,Humboldt,Bayside,40.822381,-124.027305
2479,California,Humboldt,Orleans,41.318092,-123.529564
1724,California,Humboldt,Arcata,40.866667,-124.081667
2690,California,Humboldt,Scotia,40.454665,-124.039074
2292,California,Humboldt,Loleta,40.6531,-124.228826
2180,California,Humboldt,Hydesville,40.549576,-124.084489
2589,California,Humboldt,Redway,40.110081,-123.844194
2521,California,Humboldt,Phillipsville,40.209167,-123.784722
2585,California,Humboldt,Redcrest,40.406458,-123.94205
2887,California,Humboldt,Whitethorn,40.023889,-123.941944
2170,California,Humboldt,Hoopa,41.105937,-123.692754
2050,California,Humboldt,Ferndale,40.574488,-124.252268
2075,California,Humboldt,Fortuna,40.584931,-124.140654
1809,California,Humboldt,Bridgeville,40.468566,-123.549351
2871,California,Humboldt,Weott,40.321944,-123.920556
2810,California,Humboldt,Trinidad,41.087949,-124.101253
2168,California,Humboldt,Honeydew,40.244444,-124.121667
2414,California,Humboldt,Myers Flat,40.194758,-123.822713
1860,California,Humboldt,Carlotta,40.507027,-123.974287
2893,California,Humboldt,Willow Creek,40.938894,-123.631062
2088,California,Humboldt,Garberville,40.100278,-123.793889
2052,California,Humboldt,Fields Landing,40.724722,-124.213889
2375,California,Humboldt,Miranda,40.234722,-123.8225
1788,California,Humboldt,Blue Lake,40.928701,-123.896696
2603,California,Humboldt,Rio Dell,40.495147,-124.104386
2228,California,Humboldt,Korbel,40.824369,-123.859413
2476,California,Humboldt,Orick,41.30724,-124.050319
2634,California,Humboldt,Samoa,40.803712,-124.193571
