ID,STATE_NAME,COUNTY,CITY,LATITUDE,LONGITUDE
1727,California,Monterey,Aromas,36.878522,-121.639781
1779,California,Monterey,"Big Sur",36.245798,-121.700897
1802,California,Monterey,Bradley,35.809255,-120.972793
1862,California,Monterey,Carmel,36.4478,-121.8395
1863,California,Monterey,"Carmel By The Sea",36.5546,-121.9203
1864,California,Monterey,"Carmel Valley",36.478709,-121.724356
1876,California,Monterey,Castroville,36.77142,-121.747368
1897,California,Monterey,Chualar,36.595042,-121.431964
2107,California,Monterey,Gonzales,36.490038,-121.410347
2117,California,Monterey,Greenfield,36.320178,-121.24507
2202,California,Monterey,Jolon,35.970833,-121.175
2217,California,Monterey,"King City",36.202776,-121.127329
2290,California,Monterey,Lockwood,35.989287,-121.205946
2335,California,Monterey,Marina,36.684922,-121.793383
2389,California,Monterey,Monterey,36.595642,-121.8848
2400,California,Monterey,"Moss Landing",36.804444,-121.785833
2484,California,Monterey,"Pacific Grove",36.616737,-121.921957
2512,California,Monterey,"Pebble Beach",36.590735,-121.942044
2631,California,Monterey,Salinas,36.667693,-121.659589
2637,California,Monterey,"San Ardo",35.985685,-120.861191
2657,California,Monterey,"San Lucas",36.128889,-121.019444
2694,California,Monterey,Seaside,36.609208,-121.835724
2724,California,Monterey,Soledad,36.41964,-121.324286
2739,California,Monterey,Spreckels,36.621944,-121.645833
